negative,"@samsung, @apple, you do realise you're just really pissing off the customer base AS WELL AS looking petty."
negative,@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful.
negative,@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL
negative,@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life.
negative,I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple
negative,Is it me or does my #iPhone run slower since the #iOS 5 update? @apple @Verizon
negative,Just searching with my voice on my 2 year old nexus one @apple.
negative,"@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!"
negative,"Thanks to a 90 minute wait on hold, half an hour actually talking to someone, the @Apple tech decides to send me an email to fix my phone"
negative,I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple
negative,but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz
negative,My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!
negative,"Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!"
negative,@twalve @apple you know the issues they have with DST and alarms :p
negative,Why book @Apple Genius Bar if after 2.5 hours you still can't be served. Disappointing Apple Store Sydney. #thanksfornothing
negative,Apparently @Apple genius training doesn't extend to clocks & service. They're half an hour late for my appointment and couldn't let me know?
negative,"screw you @apple iOS 5. I can't download this crap, and I'm tired of trying. Get this problem figured out about my connection timing out"
negative,Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.
negative,@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.
negative,what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone won't turn on!!! #techieTroubles
negative,"#iPad in perpetual restore loop after trying to upgrade to #iOS5 :(
@apple sux without steve"
negative,2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod . You make mega $$$ hire some staff.
negative,It took @apple about 7 years just to figure out how to properly syncronize an iPhone.  WOW!  #ios5
negative,@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.
negative,Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?
negative,@Apple thank you for sucking so much. I cannot believe you would sell something online that isn't made
negative,Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple
negative,Dear @apple please send me my Mac Book back surely the repair is done by now... Thanks!
negative,"@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze."
negative,"@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix."
negative,Iphone 4s siri doesn't work for shit @apple
negative,"Clarence Thomas must have designed the new OSX lion, tossing decades of workflow standards, @apple bring back “save as”! #autoSaveSucks"
negative,i officially HATE @apple... fix your damn itunes.
negative,"@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!"
negative,"RT @JDougyJ: hey @apple do you wanna fix my fucking playlist order, you piece of shit"
negative,Bummer!  My @Yahoo! iPad fantasy football app keeps crashing
negative,@Apple can suck my dick gotta restore my ipad #annoyed
negative,"@nansen Man, that sux! @apple io5 upgrade a total #fail for you!"
negative,"Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it."
negative,"Is it too much to ask which app is incompatible, @apple? http://t.co/yKqip7nk"
negative,Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often
negative,@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!
negative,"hey @apple do you wanna fix my fucking playlist order, you piece of shit"
negative,Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple
negative,"#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing"
negative,RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.
negative,So glad that I paid $69 for this @apple care protection plan.  Been on hold for over 20 minutes now.  Great customer service. #NOT
negative,not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help
negative,All I can say about @Apple right now is #GoodRiddance — See? Cancer isn't ALL BAD!
negative,@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.
negative,@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever
negative,"I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!"
negative,"@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)"
negative,Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off)
negative,"Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%)"
negative,Hey @Apple...I know Steve Jobs died & all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light
negative,@apple not happy with Apple today. I did the suggested software update and now nothing works!!!
negative,Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!
negative,I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail
negative,I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.
negative,Life was much easier when @apple and @BlackBerry were just fruits!
negative,@apple No location reminders on ipad2! That was the point of updating to iOS 5
negative,"Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?"
negative,"RT @MikeFerri: If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats"
negative,"Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple, I'm going back to your Genius Bar to complain. #annoyed"
negative,"If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats"
negative,@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..
negative,@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible
negative,"This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now."
negative,"After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though."
negative,Had issues with #Siri reaching network today. Too many uses or my signal? @apple
negative,The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?
negative,Is it me or does #iPhone4s run a little warm sometimes? @apple
negative,"@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it."
negative,@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??
negative,"Dear @Apple, I don't want the newsstand icon on my screen. #notcool"
negative,@Blackberry does take better quality photos than @Apple iPhone though. I give them that! #photograhersEye
negative,Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!
negative,@apple I'm still waiting for you to deliver my phone to @sprint
negative,I will never purchase another @Apple product for the rest of my life. I am glad Steve Jobs is fucking dead. MAY YOU FUCKING ROT IN HELL!!!!!
negative,Thanks to @Apple my new iMac is a brick. I cannot re-install Lion and I cannot purchase it because it was installed by the former owner.
negative,"Asked #Siri ""Where's Baby Lisa?"" and was told ""sorry, I'm having trouble connecting to the network right now."" @apple server fail. #ios5"
negative,Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!
negative,"yo, @apple, this update is a disaster"
negative,"Dear @Apple,Congratulations, I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures"
negative,Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!
negative,"RT @JoelBurns: Dear @Apple, it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls & texts
&gt;("
negative,Never purchasing another item from @apple.
negative,"RT @leiboaz: Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store."
negative,"Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store."
negative,"Hey guys at @Apple, WTF is happening to #iPhone4, with #iOS5 suddenly fade to black and begin to vibrate continuously, I had to reboot it"
negative,@hbogo @apple - why don't you play nice and let me use HDMI from iPad?  Pretty lame.
negative,"Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment"
negative,"…and only the first 23 images in my Photo Roll made it over? Seriously, @apple, how did you fuck this up so much?"
negative,@apple why does #iPhone4 plus #iOS5 equal half the battery life?
negative,@apple why isn't my iTunes updating? I just wanna update my iPhone to IOS5!!! Then iTunes says that it needs to update to do it. Then fails!
negative,Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?
negative,"@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday, I'm returning my iPhone 4S."
negative,"@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing, accessing mail... is this a good premise for #iCloud? @Apple, ..."
negative,need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesn't work
negative,"Bummer that @Apple #iCloud syncs on Windows only w/ Outlook (not Thunderbird) & IE (not Firefox, Chrome). #sadmac"
negative,"Disappointing visual merchandising, @apple. Simple, but lacks elegance. And sequence doesn't even tell us about #Siri. http://t.co/XV2q3gfi"
negative,has been on terminal hold with @apple support!  She must not be the only person having trouble with the new iphone and synching!
negative,@apple thanks apple for ios 5 and losing all my contacts!
negative,@apple give me my apps back!!!
negative,"@Apple #iOS5 NONSTOP DROPPED CALLS&MUTE BUTTON RANDOMLY ACTIVATING&PERSON CANT HEAR ME, PULL PHONE FROM EAR TO BE ON A ""MOBILE ME"" SCREEN"
negative,"RT @tomcolontonio: Didn't it occur to @apple #apple that ppl share iTunes accounts amongst family's ?????
Wtf!!!!"
negative,@tomcolontonio @apple #EPICFAIL
negative,90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.
negative,"So ""cutting the cord"" makes podcasts even harder to manage?!? No subscriptions! WTH, @Apple? http://t.co/LD2i871x #iOS5 (via @carrypad)"
negative,In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
negative,Well @apple seems 2b screwing #iphone 4s resellars. They still dont have 4s. Yet were promised. Similar 2 Ma Bell's monopolistic prctices?
negative,"Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase..."
negative,@apple cu
negative,*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5
negative,Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!
negative,"@apple, #siri can't connect to the network -- it's LESS useful that VoiceControl now... :("
negative,@apple took my Siri and made it exclusive to iPhone 4S  #SoRude
negative,total time on the phone with @apple: 1 hour 27 minutes. let's see how this goes.
negative,"Waited in line for nothing, fucking genius @Apple called an app for ""John"" not ""jean"" stop fucking up my name im not a French boy. #PCam ..."
negative,It's been 24hrs since I reported @ups theft of my iPhone and @apple has done nothing. No return call as promised. Nothing.
negative,"This does not bode well. After charging all night, my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use"
negative,Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right....
negative,#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!
negative,"@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. 
Car is sweet SYNC is #EpicFail"
negative,DAMN YOU !!! @apple
positive,RT @spacecanard Today's the Day. ICS &lt
positive,"The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now, try it :) #Google #android #nexusprime"
positive,Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE
positive,Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb
positive,Cant build a website. Get a #Google website #Free ! http://t.co/7qUy4uOU
positive,#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google
positive,@Tita_Ramos #Google it =)
positive,RT @p1j Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/MTu7tGx7   #android #google #nexus #BigMAMA
positive,"Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android"
positive,WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market.
positive,"hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google"
positive,I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?
positive,"Google Ice Cream Sandwich - sounds yummy!  What do you think? http://t.co/gMsgXcq8
#google #Android #ice cream sandwich"
positive,#Google Me!!!!!!!!
positive,"Exciting day, It's Ice cream Sandwich day ;) #Google #Android"
positive,Android 4.0 Ice Cream Sandwich is Here with a Google Nexus in new Avtar!   http://t.co/mSWX6Eo6   #android #google #nexus #BigMAMA
positive,@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI
positive,http://t.co/QV4m1Un9 Forget the phone.. Nice UI. Liking the Scroll Feature #android #google #nexus
positive,#Google has finally unveiled the much awaited #Android OS Ice Cream Sandwich & it sure looks good! http://t.co/sNL38EM1
positive,#google Finally!! All searches for logged in users will be on https! http://t.co/RaUeRrtF
positive,#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics
positive,RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android
positive,When in doubt... #Google it!!!
positive,[GReader Share] Five Reasons Why Google is Winning the War in Photosharing  http://t.co/coQCLb9R - #photography #fotografia #google+
positive,"RT @Assim99: Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology"
positive,RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ...
positive,Sorry #Apple #Google and #Samsung just made you look bad. #Android is king
positive,Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t.co/JHdTYKCV
positive,#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia
positive,"Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google"
positive,"Video: #Google wallet, see the wow effect http://t.co/mcW78VtG"
positive,When I'm about to tweet something and I cant remember how to spell I go straight to #Google
positive,"Dear #Google, I want the Galaxy Nexus NOW. Please send it to me by email or something - I know you have the technology"
positive,#GOOGLE #ANDROID 4.0 out 
positive,"Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel"
positive,@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook
positive,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn
positive,"I agree with @wellis68 that the ""Hangouts"" on #Google+ are friggin' awesome!”"
positive,#google #galaxynexus #icecream great
positive,Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google
positive,#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google
positive,Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :)
positive,#google+ (: lovin it
positive,"""Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+"
positive,RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus
positive,#Google #Nexus press conference http://t.co/2WV01o5v #slick
positive,S/O to #google for getting me through high school and college....you are appreciated
positive,iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space
positive,"@immad_immad #google, always thinking ahead"
positive,@VentureBeat I like the #google virtual bookcase thank you for sharing
positive,"#Google's #IceCreamSandwich was revealed. I'm getting an #Android whenever I get a new phone, but I'm keeping my #iPhone for now."
positive,"#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is ""A Pleasure"" To Read http://t.co/DJsp2G5B #DhilipSiva"
positive,Fantastic work from #Samsung and #Google on the #GalaxyNexus superphone and the new #Android #ICS. Very impressive.
positive,I just add my profile on the #Google+ WebGL Globe project. Add yours ! http://t.co/lpuc3xot vía @AddThis
positive,... I think I should work for #MelaleucaTheWellnessCompany ... Probably the best company to work for .. oh and #Google
positive,i love #google
positive,#Google is the best invention ever!!
