negative,Why book @Apple Genius Bar if after 25 hours you still cant be served Disappointing Apple Store Sydney #thanksfornothing
negative,Apparently @Apple genius training doesnt extend to clocks & service Theyre half an hour late for my appointment and couldnt let me know?
negative,screw you @apple iOS 5 I cant download this crap  and Im tired of trying Get this problem figured out about my connection timing out
negative,Wow iClouds mail is down 1st the iOS 5 upgrade issues and now this I really hope this isnt @apple without Steve Jobs
negative,@apple  why dont you guys test your upgrades before you put them out 15 1/2 hrs u guys wasted of my time yesterday Thanks
negative,what is going on with all my @Apple products?! First my #iPad freezes (still is frozen) and then my #iPhone wont turn on!!! #techieTroubles
negative,#iPad in perpetual restore loop after trying to upgrade to #iOS5 :( @apple sux without steve
negative,2nd @apple genius apptment running late 2nd day in row for 2nd dodgy iPod  You make mega $$$ hire some staff
negative,It took @apple about 7 years just to figure out how to properly syncronize an iPhone  WOW!  #ios5
negative,@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S Needless to say Im back at the hotel relaxing
negative,Terrible customer service at Los Gatos @Apple! Why do I have to pay $199 for a bad home button on my iPhone?!?
negative,@Apple thank you for sucking so much I cannot believe you would sell something online that isnt made
negative,Having major battery drain issue since updating iPhone 4 to iOS 5  Anyone else? @AppStore @iPhone @apple
negative,Dear @apple please send me my Mac Book back surely the repair is done by now Thanks!
negative,@Apple  #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze
negative,@Apple  #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix
negative,Iphone 4s siri doesnt work for shit @apple
negative,Clarence Thomas must have designed the new OSX lion  tossing decades of workflow standards  @apple bring back save as! #autoSaveSucks
negative,i officially HATE @apple fix your damn itunes
negative,@semilshah yeah except that when you ask for a receipt  it takes them 30 minutes to figure out where it printed out Fix that  @Apple!
negative,RT @JDougyJ: hey @apple do you wanna fix my fucking playlist order  you piece of shit
negative,Bummer!  My @Yahoo! iPad fantasy football app keeps crashing
negative,@Apple can suck my dick gotta restore my ipad #annoyed
negative,@nansen Man  that sux! @apple io5 upgrade a total #fail for you!
negative,Dear @Apple Contacts  you are terrible I just cleaned duplicates for 3 hours and they magically reappeared Fix it
negative,Is it too much to ask which app is incompatible  @apple? http://tco/yKqip7nk
negative,Pissed with whoever designs keyboards with @apple for not having a home and end key  working on the CLI i use those keys often
negative,@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!
negative,hey @apple do you wanna fix my fucking playlist order  you piece of shit
negative,Siri is having a hard time remembering who my sister is contact card needs space for family info #iPhone4S @apple
negative,#ios5 getting sloppy @apple U need to check your QA team Too many issues with apps  data and syncing
negative,RT @nansen: so this SMS full message is known @apple issue with new iOS5 update trying restore When all else #fail - restore
negative,So glad that I paid $69 for this @apple care protection plan  Been on hold for over 20 minutes now  Great customer service #NOT
negative,not happy with @apple right now the upgrade to my itouch4 took out my itouch and laptop #help
negative,All I can say about @Apple right now is #GoodRiddance — See? Cancer isnt ALL BAD!
negative,@twitter can you look at problem on iPad where it wont open @ messages It just crashes the app You too @apple maybe your fault
negative,@apple Whats the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever
negative,I hate you @apple for not sending Toledo oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!
negative,@pmphillips @apple If my non-Apple equipment broke this often  I guess Id need an Asus genius bar But it doesnt  so I dont :-)
negative,Why is the new @apple iPhone OS duplicating all my iCal events? Theres 2 of everything How do I fix it? (tried turning iCloud off)
negative,Dear @Apple  how convenient/handy/thoughtful/smart that after iPhone #ios5 update youre apps wont work anymore! (none!!!) :( #gr%\mbl^%)
negative,Hey @AppleI know Steve Jobs died & all but my Twitter for iPad app keeps crashingFix itNOWpleaselol -FLight
negative,@apple not happy with Apple today I did the suggested software update and now nothing works!!!
negative,Smashed yet another #iPhone screen When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!
negative,I sure as hell better be able to restore my calendar events Terrible bug apple! @apple #icloud #anothericloudfail
negative,I really hate that @apple wont let you hide the Newsstand app or move it into a folder It serves no purpose for me
negative,Life was much easier when @apple and @BlackBerry were just fruits!
negative,@apple No location reminders on ipad2! That was the point of updating to iOS 5
negative,Comparing @Office #live with @google #apps and @apple #iCloud   I do not see #iCloud leading the crowd Do you agree ?
negative,RT @MikeFerri: If @apple doesnt fix iOS5 this week  Im buying a droid #emptythreats
negative,Turns out my computer isnt as fixed as it is meant to be Fuck you @Apple  Im going back to your Genius Bar to complain #annoyed
negative,If @apple doesnt fix iOS5 this week  Im buying a droid #emptythreats
negative,@apple pls launch #Siri on iphone4  Disappointed after spending hours for upgrading to iOS5
negative,@apple you can suck it you and your fucking iPhones better be glad its all I like cause the service Is fucking terrible
negative,This is the first time Ive been unhappy with any @apple product Disappointed  and the Internet seems as confused as I am right now
negative,After a week or so with @Apples #iOS5 Im considering going back to #jailbroken 42 - same features as 5  plus more Not as stable  though
negative,Had issues with #Siri reaching network today Too many uses or my signal? @apple
negative,The new iOS5 completely failed at upgrading the phone Now Im stuck in this restore loop Thanks @apple for wasting my day Can i undo?
negative,Is it me or does #iPhone4s run a little warm sometimes? @apple
negative,@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden  so please dont remind us of it
negative,@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade Why??
negative,Dear @Apple  I dont want the newsstand icon on my screen #notcool
negative,@Blackberry does take better quality photos than @Apple iPhone though I give them that! #photograhersEye
negative,Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!
negative,@apple Im still waiting for you to deliver my phone to @sprint
negative,I will never purchase another @Apple product for the rest of my life I am glad Steve Jobs is fucking dead MAY YOU FUCKING ROT IN HELL!!!!!
negative,Thanks to @Apple my new iMac is a brick I cannot re-install Lion and I cannot purchase it because it was installed by the former owner
negative,Asked #Siri Wheres Baby Lisa? and was told sorry  Im having trouble connecting to the network right now @apple server fail #ios5
negative,Only thing #iOS5 has done is deleted my tiger woods game and made impossible to retrieve Thanks @Apple!
negative,yo  @apple  this update is a disaster
negative,Dear @Apple Congratulations  I am suing my insurance company and you just managed to make it to the top of my shit list #Ineedthosepictures
negative,Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad Thats BULLSHIT!
negative,RT @JoelBurns: Dear @Apple  its me again Thank for beautiful new iOS features But I miss some of the old ones Lk making calls & texts
negative,Never purchasing another item from @apple
negative,RT @leiboaz: Wow  worst @apple customer service experience ever Arrogant and inept Bad combo  Biltmore Apple store
negative,Wow  worst @apple customer service experience ever Arrogant and inept Bad combo  Biltmore Apple store
negative,Hey guys at @Apple  WTF is happening to #iPhone4  with #iOS5 suddenly fade to black and begin to vibrate continuously  I had to reboot it
negative,@hbogo @apple - why dont you play nice and let me use HDMI from iPad?  Pretty lame
negative,Warning: if iphone apps spontaneously loose data  it might not be the apps fault - http://tco/1SEsvWwm #ios5downgrade @apple @marcoarment
negative,…and only the first 23 images in my Photo Roll made it over? Seriously  @apple  how did you fuck this up so much?
negative,@apple why does #iPhone4 plus #iOS5 equal half the battery life?
negative,@apple why isnt my iTunes updating? I just wanna update my iPhone to IOS5!!! Then iTunes says that it needs to update to do it Then fails!
negative,Now @apple wont let me use credit on @iTunes unless I have a credit card Should have told me when I redeemed the cards Sound fair to you?
negative,@amandbrar @apple Siri has worked for me less than 10% of the time If service doesnt improve by Monday  Im returning my iPhone 4S
negative,@azrael: RT @DavideGori: And again #MobileMe is down Issues when syncing  accessing mail is this a good premise for #iCloud? @Apple  
negative,need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesnt work
negative,Bummer that @Apple #iCloud syncs on Windows only w/ Outlook (not Thunderbird) & IE (not Firefox  Chrome) #sadmac
negative,Disappointing visual merchandising  @apple Simple  but lacks elegance And sequence doesnt even tell us about #Siri http://tco/XV2q3gfi
negative,has been on terminal hold with @apple support!  She must not be the only person having trouble with the new iphone and synching!
negative,@apple thanks apple for ios 5 and losing all my contacts!
negative,@apple give me my apps back!!!
negative,@Apple #iOS5 NONSTOP DROPPED CALLS&MUTE BUTTON RANDOMLY ACTIVATING&PERSON CANT HEAR ME  PULL PHONE FROM EAR TO BE ON A MOBILE ME SCREEN
negative,RT @tomcolontonio: Didnt it occur to @apple #apple that ppl share iTunes accounts amongst familys ????? Wtf!!!!
negative,@tomcolontonio @apple #EPICFAIL
negative,90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas
negative,So cutting the cord makes podcasts even harder to manage?!? No subscriptions! WTH  @Apple? http://tco/LD2i871x #iOS5 (via @carrypad)
negative,In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
negative,Well @apple seems 2b screwing #iphone 4s resellars They still dont have 4s Yet were promised Similar 2 Ma Bells monopolistic prctices?
negative,Also @EricGreenspan  dont forget @Apple stop closing the app store after each bloody purchase
negative,@apple cu
negative,*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5
negative,Hmmmm a lot of #Siri features dont work in Canada Location and directions? Seriously @apple come on!
negative,@apple  #siri cant connect to the network -- its LESS useful that VoiceControl now :(
negative,@apple took my Siri and made it exclusive to iPhone 4S  #SoRude
negative,total time on the phone with @apple: 1 hour 27 minutes lets see how this goes
negative,Waited in line for nothing  fucking genius @Apple called an app for John not jean stop fucking up my name im not a French boy #PCam 
negative,Its been 24hrs since I reported @ups theft of my iPhone and @apple has done nothing No return call as promised Nothing
negative,This does not bode well After charging all night  my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use
negative,Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5 This cant be right
negative,#Siri went down for a little while last night Come on @apple! Get your shit together on this launch!
negative,@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus Car is sweet SYNC is #EpicFail
negative,DAMN YOU !!! @apple
neutral,@Late_Show I would have watched but the folks at @apple have a jihad against adobe flash Plse consider a YouTube link in future on UR site
neutral,RT @rdingwell: @Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more  its a disappointmen 
neutral,Hey @apple  androids releasing brand new state of the art phones  whens your new phone come out? Whats that? (cont) http://tco/2sko9l3d
neutral,@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more  its a disappointment #wtf
neutral,@Apple how fun wouldnt it be if it was possible to integrate  ( soon to be named ) with notifications?
neutral,Interesting read on war b/w @Apple & @Samsung- http://tco/Vt9d24Yi -using latter  agree lack of innovation  but better specs at same price!
neutral,RT @adamnash: The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive cc 
neutral,The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive cc: @hblodget
neutral,Todays headline: @apple reports lower 4Q earnings Headline in 3 months: @Apple reports record Q1 earnings
neutral,Win an @Apple iPod Touch from @Mommy_gaga  get the @Pampers Hello World Baby Memories App! http://tco/XVcch6Os #PampersHelloApps
neutral,@apple expanded the app store to more than 20 new countries in the december quarter
neutral,@Apple will be rolling out iPhone 4S to more than 20 more countries by the end of the month
neutral,Is it JUST a coincidence that @Apple named their virtual assistant after Tom and Katies robot daughter?
neutral,Good or Bad results for @Apple ? Depends on who you ask apparently http://tco/yDH8ffxE
neutral,Interesting times when increasing your revenue from $20B to $28B in a recession is considered a disappointment @apple
neutral,@Apple Would much rather get outta this having a ( see pic ) and have fun with this  Have your friends choose music http://tco/7IiHbr4J
neutral,RT @CRMStrategies: Great Tech War of 2012 http://tco/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @phil 
neutral,@apple gonna see if anyone stayed logged into their fb or twitter #TroubleMaker
neutral,If youve been struggling to get hold of me  Im back online with a new iPhone - thanks @apple
neutral,Hey @Apple  pretty much all your products are amazing You blow minds every time you launch a new gizmo That said  your hold music is crap
neutral,Amazing story of @dropbox and @apple http://tco/r4oDCwvY
neutral,Great Tech War of 2012 http://tco/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @philsimon
neutral,@Jake_Gyllenhaal So youve made up with @Apple?
neutral,@Apple has a pic of Steve Jobs on their home page #Honor
neutral,@Apple to shut stores!!! Cmon  Only Wednesday for @SteveJobs memorial
neutral,@Motorola is the Best Android-powered company that is going against @Apple
neutral,@apple #readyfor501 http://tco/M2FqakYr
neutral,This is what I have been waiting for RT @Apple The last big project Steve Jobs was working on was the new cranial insertion device: iMplant
neutral,Apple Users Get The official Kalifornia Cavi App on your Apple Device now on  - powered by @Apple - Download it free http://tco/HlGnvlRw
neutral,The official Kalifornia Cavi Mobil App is now available on the app store - powered by @Apple - Download it free http://tco/HlGnvlRw
neutral,#Win an @Apple iPod Touch from @Mommy_gaga  get the @Pampers Hello World Baby Memories App! http://tco/I6woujUh #PampersHelloApps
neutral,@Apple #RIPSteve RT @davepeck: Steve Jobs and the Seven Rules of Success http://tco/4nLRLdWy
neutral,macbreak weekly @TWiT via @apple airplay in full HD on the 42 finally! @leolaporte @Ihnatko @alexlindsay
neutral,Stay young  stay foolish But take ownership when u f*ck up  dont complain  and never give up #resilience @apple
neutral,Dear @motorola  I smell a lawsuit coming your way cc: @apple #motoactv
neutral,RT @hofmania: I just paid someone to wait in line at the @apple store this morning for me on @zaarly #putapriceonconvenience #iphone htt 
neutral,@apple Or @Microsoft Buying Out @RIM ?
neutral,@apple Why dont you have a wireless remote for Keynote presentations w a MacBook Air?  Nobody wants to see the pith man navigate w a iPhone
neutral,RT @HaendelBalzora: dear @apple please invent FaceTime Voicemails sincerely  haendel balzora jr #apple
neutral,#Win an @Apple iPod Touch from @Mommy_gaga  get the @Pampers Hello World Baby Memories App! http://tco/YUydxo1t #PampersHelloApps
neutral,dear @apple please invent FaceTime Voicemails sincerely  haendel balzora jr #apple
neutral,RT @jesperordrup: Hi @apple Household has 4 iphones  2 ipads  2 minis  2 apple tv  AirPorts  Timecapsule + Whats a usable iPhoto shari 
neutral,Couldnt help it & explored the #iphone4s @apple store & talked to #Siri Shouldve tried to speak to her in French?! #nexttime
neutral,is it just me or do other people miss the iPod symbol on the iPhone? I had the first iPod  its what I relate to @apple #ios5 #nostalgia
neutral,@ATTCustomerCare @att @apple I already have an iPhone 4 with an ATT contract Can I buy a factory UNLOCKED iPhone 4S with my contract?
neutral,RT @HowardMortman: RT @edatpost: @Apple fan Eric Holder spotted at the Genius Store http://tco/7vZSIXpy
neutral,Hi @apple Household has 4 iphones  2 ipads  2 minis  2 apple tv  AirPorts  Timecapsule + Whats a usable iPhoto sharing setup? /cc @maddox
neutral,RT @edatpost: Bah! Genius BAR // RT @edatpost: @Apple fan Eric Holder spotted at the Genius Store http://tco/FTLttLPn
neutral,#motoactiv? Methinks @apple and maybe @Nike are already prepping lawsuits
neutral,Check this video out -- moe plays Live on iPads Video dedicated in memory of #SteveJobs http://tco/XSiyDnqu @ipad @mac @apple #brilliant
neutral,Bah! Genius BAR // RT @edatpost: @Apple fan Eric Holder spotted at the Genius Store http://tco/FTLttLPn
neutral,Evolution of @Apple Ads 1975-2002: http://tco/QTOqOZ42 @thesavoia #stevejobs #tech #art
neutral,@apple #siri http://tco/k7b686hX
neutral,RT @edatpost: @Apple fan Eric Holder spotted at the Genius Store http://tco/LCTPxHF5
neutral,RT @edatpost: @Apple fan Eric Holder spotted at the Genius Store http://tco/FTLttLPn
neutral,RT @edatpost: @Apple fan Eric Holder spotted at the Genius Store http://tco/OshPyV2G
neutral,@Apple fan Eric Holder spotted at the Genius Store http://tco/FTLttLPn
neutral,RT @DailyDealChat: @bidmyway I like your app for the @apple iPhone very simple and easy to use!
neutral,@bidmyway I like your app for the @apple iPhone very simple and easy to use!
neutral,Thanks  @Apple Now even more people on the bus are talking to inanimate objects Harder than ever to tell whos crazy and whos hip
neutral,Noticed how @apple has added the like & tweet icons on their page? http://tco/PZoNZeC8 #like #facebook #tweet
neutral,@rtimbuc thx for publicly coming out out of the @Apple closet  :)
neutral,Win an @Apple iPod Touch from @Mommy_gaga  get the @Pampers Hello World Baby Memories App! http://tco/2XJZaLCs #PampersHelloApps
neutral,@RIM to release new generation of phones in the new year to contend with @Apple Hmmm
neutral,RT @TimjwDowning: #iOS 5  is a great system but its taken all day to download @apple
neutral,Using @Apples mobile @AirPort Utility http://tco/TiDpaHYC
neutral,@Dropbox balked at acquisition by @Apple My apps thank them :)  http://tco/VsYPl9Xu
neutral,These cos are worth billions: @Apple  @Facebook @Google & @Amazon and they are battling for consumers  http://tco/4WxPCH9h via @fastcompany
neutral,Just when #TomCruise thought he had a unique name for his daughter  @Apple pulls the rug out from under him with the new #Siri App
neutral,I wonder If the person who has @apple is holding out for apple to buy it from them
neutral,iOS 5 for iPhone and iPad is Here: Apples Best Release Yet?  http://tco/iLYGZ5Ox #ios5 #ios @apple #ipad #tablet
neutral,The Great Tech War: @Apple  @Facebook  @Google  @Amazon battle for the future http://tco/sVu8cG1M via @fastcompany
neutral,@BeeeThree I am aye  I wasnt @apple
neutral,How the community saw #SteveJobs - 12 Most #Community iCelebrates Steve Jobs - http://tco/jJRwIvmc @Apple
neutral,RT @aplusk: Sending love & light to everyone @Apple & the entire Jobs familyToday we lost a Giant who will be missed even by those who  
neutral,@apple store NY
neutral,Attending #mobilemem   listening to James Kelley from @apple 
neutral,Tell how Steve Jobs & @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research! @PanCAN @Pan_Act http://tco/BWzganje
neutral,yeah  @apple is updated!! planking photos  #lmaoo http://tco/IusXJJDq
neutral,picking up my #iPhone4S in two hours @Apple!
neutral,@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out
neutral,yes  i am live tweeting my @apple tech support call Isnt this fun?
neutral,@azee1v1 @apple @umber Better file info/easier to get to  duplication of files when importing Categorizing files
neutral,@AsimRang @apple @umber well so far ive seen it for apps
neutral,Hello again  iPhone 4!!! Thank you  @apple! Although this should have never broken in the first place! #tsk
neutral,@AsimRang @apple @umber when you upgrade to ios5 there is a section in app store which lets you download anything you have purchased before
neutral,@Apple  @Facebook  @Google and @Amazon battle inThe Great Tech War of 2012 http://tco/uL9zZKv8 by @fmanjoo
neutral,@AsimRang @apple @umber the podcasts feature works just fine  music purchasing is straight forward  what else do you want?
neutral,@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube It couldnt have 2do w/operator error! #sarcasm Still ❤ @apple
neutral,RT @Apple We destroying you next RT @therealterica: Duh #TeamAndroid RT @JuanHustle I got a feeling we living in the last days of Blackberry
neutral,@KaeKaed @Apple Here is an easy way to put Newsstand in a folder http://tco/yVXmWIbI
neutral,#Win an @Apple iPod Touch from @Mommy_gaga  get the @Pampers Hello World Baby Memories App! http://tco/AAP7StHt #PampersHelloApps
neutral,Been MIA from Twitter But now Tweeting from my new @apple iPhone! :) #finallycool #notreally well  It IS Im not :) #stilllearning
neutral,@AsgariAJ #iPhone need to tell @Apple that
neutral,@Mommy_gaga  #Win an @Apple iPod Touch @Mommy_gaga  get the @Pampers Hello World Baby Memories App! http://tco/qEATNMpI #PampersHelloApps
neutral,Need to update my apps ): my apple ID is disabled Dont know what to do @apple @AppStore @itunes @Siri_Assistant
neutral,I wonder if @Apple OSX will get built-in @Twitter @support like iOS5 That would be very helpful at the moment
neutral,Spell check needed when saving documents - fingers crossed Steve Jobs left that nugget of technology behind on the @Apple to do list :)
neutral,@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://tco/fbjqb5RA via @9to5mac #tech #porchista
neutral,iPhone 4S vs Canon 5D MKII @apple @canon @iphone http://tco/PvKqad33
neutral,@Samsung wants to ban @Apple iPhone 4S in Japan and Australia http://tco/hWA4tWIc #smartphonewar
neutral,Siri says some weird things | This is my next http://tco/H8n7caSg via @verge @hasanga @mohoisham @apple #Siri #LMFAO
neutral,@apple karaoke ceel w/ @nandamaulida @putriasmara @galuhoktriana @milatus :p
neutral,The four American companies that have come to define 21st-century on the verge of war @Amazon @Apple @Facebook and @G…http://tco/PxUlr5dw
neutral,@SamsungMobileUS @Apple would disagree with you right now
neutral,Stay hungry  stay foolish Steve Jobs  founder @Apple #WinningWithEL
neutral,RT @thejjmg: My friend @bm88 found this article on the #ios5 battery drain problem http://tco/Iqa0ipVt @Apple ah mines being sinking
neutral,iSteps @apple store bologna http://tco/WjjBq7Ae
neutral,How I manage my businesses/life: @pivotaltracker  @37signals  @twitter  @googleapps  @apple  @dropbox  @wordpress  @dreamhost THX
neutral,Notes for Jobs @Apple store in Palo alto downtown http://tco/4BJjfq4h
neutral,Just realized Apple doesnt even have @Apple on lock This dude RJ Pittman waiting for thee fattest check
neutral,Hey @Apple  could you hook the voice memos app on the iPhone up with fine scrubbing? Journalists need love too
neutral,Dear @Apple… If I make love to iCloud will ALL THE THINGS have my babies?
neutral,POLL: http://tco/GcrpUKwF Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball
neutral,POLL: http://tco/9q2Er1w9 Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball
neutral,More Twitter buzz for Apple Store: http://tco/hLybd7uc - RT @ji_lee started out as a trip to the @apple store turned into a spontaneou
neutral,My friend @bm88 found this article on the #ios5 battery drain problem http://tco/zMX85Fkd @apple
neutral,#Win an @Apple iPod Touch from @Mommy_gaga  get the @Pampers Hello World Baby Memories App! http://tco/r0WYm1jX #PampersHelloApps
neutral,Dear @apple  why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps #iPhone
neutral,You know youve gone @Apple overboard when you misread a @Yelp review as iPad Thai #fb
neutral,Will @Apples Mac ever properly be used in the financial markets or is it purely a creatives device? Shift from IBM to Mac? #finpanther
neutral,But @att is working with @apple to make their iPhone say 4G RT @JFSikora: @TCPJ_Mickey Im so glad Apple is not slinging that crap
neutral,started out as a trip to the @apple store turned into a spontaneous fun evening w @MolleyMoody we danced while trying on outfits #girls
neutral,RememberiN wen @apple and @blackberry were just fruit #nostalgia
neutral,@dyanna299 you mean like Muhaimin @applecom?
neutral,The new @apple #find my friends app is great except the part where you have to log in everytime Get back to me when this is changed
neutral,Gee  I cant imagine that the maps app graphic from this Samsung website will help their court cases vs @Apple: http://tco/PmanMoAh
neutral,Would you look at that @SouthwestAir does @Apple style welcomes as well http://tco/t0TrFnk8 #customerappreciation #custserv
neutral,RT @fredbenenson: Hey @twitter and @apple  this is pretty dumb http://tco/kubkPO0T
neutral,got the new @apple update
neutral,A brick n mortar @Google store? Coming soon to London  US next? Copying @Apple business model? http://tco/l4VTHsv5
neutral,Hey @twitter and @apple  this is pretty dumb http://tco/kubkPO0T
neutral,If the iPhone 4 case fits the 4S why is @nlevenbrown @apple buying a new one?
neutral,@apple store to get my phone fixed ppl lined up for 4s http://tco/aUHQLiVy
neutral,@Apple why no Macbook mirroring onto AppleTV via #Airplay?
neutral,@ATT just so I have this rightI pre-ordered an iphone last wk and it will be here in a month I could buy in an @apple store todayreally?
neutral,@apple please bring back the old Siri app for us old school iPhone 3 users!
neutral,Upgrading my #iPad to #iOS5 When @Apple said it could take a couple of hours to install and restore it  they werent kidding
neutral,Yeah  theres no @apple twitter account
neutral,POLL: http://tco/Wu6EsvT5 Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl 
neutral,POLL: http://tco/tZBleGaQ Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl 
neutral,@ATTCustomerCare @att @apple I already have an ATT wireless line Can I buy a factory unlocked iPhone 4S with my contract?
neutral,Lol bet that Android couldnt do that  RT @ceejay3k: I promise this iPhone been at 1% battery for the last 3 hours I see you @apple
neutral,I promise this iPhone been at 1% battery for the last 3 hours I see you @apple
neutral,@APPLE freaks is Siri available for Iphone 4 yet?
neutral,#Iphone5 can you please make The battery last longer thanks @Apple
neutral,U know the @apple company are giving out 500 iPads because Steve jobs past away
neutral,Found out the hard way today that @webex does not work with @apple ios5 yet when you are following a link for a meeting
neutral,RT @shanmoorthy: Next year is going to be really interesting in tech as @Google  @Amazon  @Facebook and @Apple vie for new growth areas  
neutral,Saw that @apple is covered with msgs 4 steve jobs Nice to kno ppl r still saying #thankyousteve
neutral,iPhone 4 S now RESERVATION only  if you want to buy it in an @apple store tomorrow you have to reserve online after 9pm tonight
neutral,@apple must be launching a #searchengine - imminent surely #AppleSearch #AppleCore #bigapple haha! Please be the latter
neutral,@FastCompany - The Great Tech War Of 2012: @Apple  @Facebook  @Google  and @Amazon duking it out - http://tco/HXsAlzPv via @ADerricks
neutral,Apple sold 4 million iPhone 4S units on first weekend - Appletell: http://tco/vs5r1oox #iPhone4S @Apple #fb
neutral,@Apple please put the Tab button back in Pages for iPad That hold my finger down  wait for the insert tab  then touch that for the tab SMH
neutral,Apple shares hit new all-time intraday high: http://tco/uY35rrRU #win @Apple
neutral,RT @FaithMcNally: @RhiannaRaee hanging @apple in tacoma listening to the beatles!
neutral,@RhiannaRaee hanging @apple in tacoma listening to the beatles!
neutral,In front of the @apple store So many blue shirts I feel like Im at a smurf reunion #iPhone4S
neutral,A must read article on @fastcompany about @Apple  @Facebook  @Google  and @Amazon technology war in 2012  http://tco/nxc7Wo4S
neutral,@cnbcfastmomey what price should I sell @apple for
neutral,Hey @Apple  when did you hire @TheRock to tighten the screws on the bottom cases of your MacBook Pros?  #Ouch #NiceHire
neutral,#SteveJobs memorial at the Leawood @Apple store http://tco/UVgb05G6
neutral,Hey @apple why is Siri not available for the Mac?
neutral,waiting for Jacob @fairview @apple storeee
neutral,RT @DJTREBEL1: #fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet http://tco/2yCDNt1B
neutral,#fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet http://tco/2yCDNt1B
neutral,#Win an @Apple iPod Touch from @Mommy_gaga  get the @Pampers Hello World Baby Memories App! http://tco/nDRpciY9 #PampersHelloApps
neutral,iPhone 4S First Weekend Sales Top Four Million: http://tco/Dm4acTYv via @Apple themselves Big sales for the new phone
neutral,Iphone: Watch Siri &quot
neutral,@WIREDInsider beautiful  yes though it simply reminds me of @apples spinning wheel of death clock  reinvented: http://tco/tJcJAqfl
neutral,Dear @apple: Integrated tweeting in ios5 RAWKS Plz consider adding @ and # lookup like @twitter app Thx! http://tco/5uHsTEPz
neutral,Easiest way to use Evernote with iPhone 4S Siri Just tell Siri to Email Evernote and say your note @evernote @apple #evernote #siri
neutral,@brady I am surprised @apple did not think of/anticipate that
neutral,#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple
neutral,Its a good thing @apple has not came out with an iCar because I would be in line for one and im sure it would be expensive
neutral,RT @carlmilner: RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://tco/qMyMIV7z &lt
neutral,The iPhone update has segregated my contacts between iPhone users and non-iPhone users They just had to call out those non-users @apple
neutral,@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads!!
neutral,RT @developerprog: First @Apple #iPhone #4S sales smash all records http://tco/cXBevF7h
neutral,@apple Iphones & Ipads beautiful technology but alltogether mainly a marketing platform Its obscure isnt it? Apple lost its touch
neutral,@JarjarTee @apple Thats really good Makes you happy to pay the infamous @apple tax :)
neutral,Hall Pass had me rolling @Apple bees lookin for nookie really
neutral,@hanrahan52 @apple Dont say things you cant take back  Joel
neutral,@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill
neutral,@coatgal @apple Paul had a chat with an advisor explained the problem : cost £120 repair !! BUT wait for it   drumroll    
neutral,#Steve #Jobs #Tribute iPhone 4S Cases Now Available #iphonecases http://tco/2hyurIiq #stevejobstributecases @ikaveri @iamsrk @apple
